row ID,row m/z,row retention time,ConditioningQC_neg_5.mzML Peak height,40TT5_neg_61.mzML Peak height,70TT1_neg_70.mzML Peak height,40TT_10M1_neq_18.mzML Peak height,ConditioningQC_neg_10.mzML Peak height,40TT_10M2_neq_16.mzML Peak height,ConditioningQC_neg_4.mzML Peak height,40TT3_neg_39.mzML Peak height,40TT1_neg_53.mzML Peak height,70TT6_neg_32.mzML Peak height,FreshJuice1_neq_24.mzML Peak height,70TT3_neq_14.mzML Peak height,ConditioningQC_neg_9.mzML Peak height,ConditioningQC_neg_3.mzML Peak height,40TT2_neq_22.mzML Peak height,HPP1_neg_33.mzML Peak height,FreshJuice3_neg_64.mzML Peak height,70TT4_neg_55.mzML Peak height,40TT_10M5_neg_40.mzML Peak height,40TT_10M4_neg_26.mzML Peak height,FreshJuice4_neg_38.mzML Peak height,FreshJuice6_neg_45.mzML Peak height,FreshJuice5_neg_73.mzML Peak height,40TT_10M6_neg_72.mzML Peak height,40TT4_neg_49.mzML Peak height,70TT7_neg_76.mzML Peak height,70TT5_neg_30.mzML Peak height,70TT2_neq_25.mzML Peak height,40TT6_neg_69.mzML Peak height,40TT_10M3_neg_46.mzML Peak height,FreshJuice_neq_17.mzML Peak height,SolventBlank4_neg_83.mzML Peak height,SolventBlank2_neg_2.mzML Peak height,FreshJuice2_neg_54.mzML Peak height,ProcessBlank2_neg_77.mzML Peak height,ProcessBlank1_neg_8.mzML Peak height,MEF_SS6_neg_75.mzML Peak height,SolventBlank1_neg_1.mzML Peak height,MEF_SS4_neg_68.mzML Peak height,MEF_SS5_neg_36.mzML Peak height,MEF_SS1_neg_56.mzML Peak height,MEF_SS2_neg_34.mzML Peak height,MEF_SS3_neg_52.mzML Peak height,MEF1_neg_41.mzML Peak height,MEF2_neg_60.mzML Peak height,QC11_neg_78.mzML Peak height,QC4_neg_28.mzML Peak height,QC10_neg_74.mzML Peak height,QC2_neg_13.mzML Peak height,MEF4_neg_29.mzML Peak height,MEF5_neg_50.mzML Peak height,MEF3_neg_44.mzML Peak height,QC9_neg_67.mzML Peak height,QC5_neg_35.mzML Peak height,QC6_neg_43.mzML Peak height,QC3_neq_20.mzML Peak height,QC7_neg_51.mzML Peak height,QC8_neg_59.mzML Peak height,HPP4_neq_21.mzML Peak height,US1_neq_23.mzML Peak height,QC12_neg_79.mzML Peak height,HPP6_neg_31.mzML Peak height,HPP5_neg_71.mzML Peak height,HPP2_neq_15.mzML Peak height,HPP3_neg_27.mzML Peak height,US2_neg_48.mzML Peak height,QC1_neg_12.mzML Peak height,US4_neg_65.mzML Peak height,US3_neg_47.mzML Peak height,UST6_neg_62.mzML Peak height,UST1_neg_37.mzML Peak height,UST2_neq_19.mzML Peak height,UST3_neg_57.mzML Peak height,US6_neg_66.mzML Peak height,US5_neg_42.mzML Peak height,UST5_neg_63.mzML Peak height,UST4_neg_58.mzML Peak height
32,450.844024,0.22475973,6501.718,6756.6914,7828.0415,11132.162,5973.785,7790.8945,5766.1924,8618.017,5937.302,5920.498,6899.2104,7957.343,8479.736,7372.6465,6605.166,10082.74,7060.1885,8769.544,6550.537,6576.9595,7710.5674,6934.0493,8332.575,7875.7974,6083.013,6820.3677,7508.2314,6457.02,6897.509,5705.3765,5849.8594,2525.4612,2082.2258,7623.461,3933.3318,5676.705,6418.8335,2496.8027,6827.0234,7931.983,6051.9375,8297.735,5864.5513,8037.222,5803.242,5800.217,5688.0815,6263.569,6814.476,6837.9956,5994.43,6603.9453,7730.323,7316.1865,7084.9155,5194.7563,6061.514,6193.864,6825.343,8254.244,8426.499,5362.5205,6646.371,6652.21,11104.394,5873.512,7012.088,6903.443,7516.4033,7069.1646,5774.655,7184.642,6811.7666,6968.572,7626.0977,7407.263,6566.387
1792,450.981342,1.5457429,10060.823,8410.54,9160.784,8817.059,7606.824,12838.025,7352.7764,9271.759,8749.433,9820.327,5861.247,9215.944,9292.745,8701.463,9419.684,8184.9277,6824.0386,8443.319,10294.3955,9206.471,5127.4204,4990.4756,4889.362,10377.058,7740.2656,8208.524,9444.964,7702.678,7938.3145,9035.37,9749.951,0,0,6756.4443,0,0,8015.9443,0,10926.017,7999.852,8856.265,7838.9526,9762.49,8342.2705,9494.401,8648.611,8467.885,9250.44,7198.5054,8230.026,7590.821,9125.308,7980.098,8740.825,8969.786,9248.232,8261.474,9171.226,10799.332,6017.504,7911.8013,9789.006,9563.48,6897.8555,10417.977,8370.273,7720.3223,7404.983,7569.766,11064.884,8490.978,10268.438,9125.771,9108.795,8746.793,10474.642,10870.827
5218,450.9821382,5.614384,9350.742,12289.614,14367.799,11922.166,11477.9,11596.511,9484.589,11540.752,14095.346,13423.912,12173.686,11463.832,10823.855,10670.744,13461.924,12458.991,15772.4,12111.592,11955.383,13742.816,13223.896,11920.284,14863.327,13625.088,11986.767,13292.381,11889.751,12407.556,14079.518,11798.246,11706.672,12309.135,11128.828,11943.187,12496.038,10794.684,12032.072,12408.818,12713.361,12652.905,11876.824,10880.347,13192.909,12624.116,12842.436,14023.832,15252.682,14247.207,10249.675,11748.821,13021.093,11445.064,12521.868,13014.161,13325.116,12488.677,13452.982,13429.601,13530.522,11398.479,13191.312,13088.191,13272.257,11548.432,12287.605,12036.391,10238.447,12965.628,13214.18,13364.407,12303.7,10771.844,12996.151,12682.422,11943.068,12166.506,14089.503
5289,450.9821417,5.7159114,9359.86,11704.91,13095.428,11082.409,10640.281,11311.247,9326.67,11540.752,11555.535,12484.029,12627.852,10672.397,9586.32,9006.273,13461.924,12391.176,12046.051,11212.2,11385.917,13742.816,11525.1045,11190.307,11586.269,13585.045,11919.53,12641.721,11732.176,11755.861,13447.168,11327.98,11398.384,12309.135,11128.828,11943.187,12558.367,8942.232,12807.152,13545.252,12713.361,12652.905,11826.051,12142.674,12447.324,11974.123,12076.249,11453.167,11279.706,13307.749,11246.661,12695.32,12037.976,11445.064,12521.868,11578.637,13324.214,12304.106,15272.493,13367.96,12839.518,11168.482,13316.259,11751.098,13023.806,12630.1045,12287.605,12493.747,10738.291,12604.146,10799.148,12775.031,13963.3,11284.544,12552.016,12239.258,11943.068,12846.834,12420.233
2555,450.9858815,2.215391,55601.824,52389.656,53811.07,52997.9,56582.535,54934.21,56015.746,55201.13,56861.57,53614.785,52831.36,56537.38,56759.79,52250.43,55551.426,52925.746,52291.523,55714.33,51781.285,55524.793,52891.668,50811.18,52184.3,52905.67,55062.06,57353.625,52701.383,51440.945,58341.066,57622.21,52089.195,0,0,50184.023,0,0,51674.004,0,52722.633,52860.94,49091.484,51174.465,50981.32,45154.043,48375.39,54711.29,54097.27,54813.883,56062.59,51267.727,52882.418,50504.195,57094.28,53095.496,51026.617,54139.707,52840.58,57863.28,55651.3,59969.867,52242.984,50913.875,52932.54,52955.26,53125.91,53628.99,54903.92,55497.35,56230.49,54161.8,53219.742,57124.582,55531.848,54593.023,52431.914,54648.203,55812.688
5486,450.9925711,6.166113,7055.658,7521.2554,7365.5415,9642.195,7748.387,7545.287,7153.947,8149.355,8812.695,6754.6997,8244.802,7569.7085,6976.2603,6297.9653,7529.0703,7298.1763,7102.1313,8159.438,7350.442,7787.4653,8106.6797,10351.092,7959.106,8166.145,7770.956,7704.2676,7858.5986,7798.3853,6975.8003,8024.9204,9285.581,5444.1733,5589.318,8139.108,6350.8223,6552.0884,9575.278,8476.092,7505.1255,7494.43,7555.688,7437.6074,6375.33,7281.308,7524.0557,7330.0703,7739.8564,7087.6836,6398.545,6264.0464,7285.9575,9225.652,7605.7544,7558.014,7464.884,8572.55,8168.5566,8293.864,8208.699,6860.9146,8354.184,8211.353,9089.447,6719.251,7707.122,6195.988,7153.854,9017.803,7790.422,7625.7437,8505.249,8152.3853,7162.6187,7679.1055,8224.025,7543.5015,7572.212
5260,450.9944475,5.6042843,13110.21,15426.092,11848.962,12841.189,12360.078,13242.256,15502.647,14180.2295,12794.19,12880.169,11286.001,17633.924,11918.3545,12945.288,10818.189,12762.047,10979.865,12952.187,14547.431,11429.017,16709.076,12126.364,11073.788,12785.159,11599.656,11067.32,14369.541,13848.591,10924.716,12217.103,13115.363,11129.69,9206.408,12328.043,10111.705,9595.293,12537.777,17494.816,13715.186,10579.766,10136.26,11729.788,10671.761,12135.276,12216.504,11695.383,11761.978,11704.096,12309.7705,8810.515,10666.4,12118.905,13441.295,14351.719,12322.185,10389.154,10238.415,10754.643,13382.344,10627.981,13612.255,13814.325,10632.505,14072.854,12175.01,12629.07,12089.841,13211.0205,12865.466,13248.228,12965.438,12509.183,0,12582.661,12377.165,16220.346,14003.434
5189,450.9993387,5.5915227,13110.21,15426.092,14820.746,14197.131,12862.997,14993.798,15502.647,16495.541,12829.011,13483.625,13206.657,17633.924,12658.499,13924.618,13337.199,13997.843,15382.648,15037.933,14547.431,13908.665,16709.076,16420.832,15122.5625,17343.346,13464.459,13950.027,14369.541,14033.185,13871.854,14355.921,13300.054,13394.943,10332.541,14505.647,13131.83,11190.881,12537.777,18946.71,14568.556,12916.42,14976.957,13027.902,12858.548,13389.563,15559.423,14614.55,13547.601,15880.435,13543.17,14498.535,14632.164,13671.375,14509.932,15933.526,13005.218,14189.112,13935.979,13960.665,13561.581,11980.16,13366.396,13086.591,16102.499,14072.854,13385.303,12819.578,15045.241,13708.127,13808.383,13496.418,13284.995,13474.019,15917.189,13621.47,14911.576,16220.346,16550.398
5147,450.9996405,5.48241,13742.095,11406.941,11898.215,14197.131,12227.594,13172.438,13277.85,11442.728,13123.453,13483.625,11642.093,13558.24,11893.208,12421.761,12956.749,12760.735,12094.843,12550.008,13243.916,13908.665,11395.048,12814.284,11432.523,13389.009,12249.557,13627.851,14363.676,13809.677,12701.34,12650.34,12326.711,13394.943,9255.402,12208.775,13131.83,11190.881,11819.247,18946.71,14568.556,12916.42,14976.957,12732.072,12858.548,11896.018,12140.003,13412.324,12819.935,11431.882,12806.678,12801.146,13731.543,13021.369,11701.697,14929.13,12102.715,14189.112,11240.556,11957.835,13415.506,11619.209,12379.1,12273.352,13374.645,13627.586,13092.202,12198.069,12526.386,13509.101,13808.383,12916.957,11508.47,13118.253,12779.021,13537.107,12914.009,11749.508,12549.755
2632,451.0006974,2.2140815,5229.2847,6103.0166,5971.6665,6953.834,6678.7515,4920.8613,7068.7974,8230.525,7810.334,5131.251,7544.794,8979.187,7867.441,2444.404,7530.9883,6725.012,6087.956,8331.118,8002.778,7383.486,7509.2485,7096.044,6680.471,5028.1323,7873.077,7060.596,6936.0728,6599.885,5200.1426,7386.1206,8435.357,0,0,6787.6655,0,0,7438.5195,0,4769.754,7463.81,6391.0273,0,6979.399,7925.008,2796.7747,8251.209,2042.0082,7417.3477,7955.876,7212.0225,3994.5796,8030.7373,7461.338,7969.1406,5333.1304,7551.5615,5874.075,7046.93,6778.0786,8532.084,6864.3213,7294.2163,7583.001,6792.134,3428.0022,2205.9607,8114.305,7807.336,7811.4136,7781.0493,7785.3228,6188.0767,7432.2783,8306.155,6863.5,6346.8696,4326.783
4814,451.0016191,4.7999067,15548.782,16703.188,13269.072,14931.877,15156.166,17206.264,14323.649,12184.413,13800.16,17501.996,16392.379,16232.815,16582.402,13242.722,13908.305,15764.845,16648.725,17639.2,13344.922,12993.892,13819.194,18319.346,16710.578,16906.367,16296.039,15776.445,13946.558,14626.142,15541.899,14729.78,16452.377,6263.5215,6323.844,16596.92,7304.7466,7231.2705,8667.273,14510.189,9925.511,8987.696,7695.592,9522.316,9844.8955,7884.7017,8457.114,12899.435,13473.381,13236.972,13467.899,10360.419,10450.452,8277.583,15810.167,13763.561,12337.53,13935.245,13736.315,15679.833,14414.6,11543.726,13234.763,16284.976,14573.284,15239.227,14627.416,13190.3955,13144.814,13607.326,15940.446,14518.068,15617.817,16281.836,17665.484,15512.837,15550.404,15324.939,16566.152
4620,451.0018483,4.5775676,9338.563,9452.905,8707.566,8466.769,12666.793,9820.844,8700.124,10014.616,9354.583,9523.769,10160.16,9386.111,11350.645,9323.416,9509.907,9024.185,10489.598,8838.855,9621.241,8275.906,9175.199,9511,10099.519,10740.753,9497.707,9581.251,9416.038,8057.868,11356.341,8303.9,11115.862,6101.6978,5591.304,7993.5127,5740.8564,5098.885,7612.713,13662.751,8766.826,7235.3237,6459.116,7258.367,7412.3296,6757.2803,7756.22,9650.859,9942.911,9319.187,10491.169,8125.507,7903.324,7141.566,9817.518,7668.906,8684.769,11349.019,8959.902,9757.1045,10041.964,7815.0957,8463.122,9629.056,10386.474,10598.2,9496.338,9224.599,8756.454,10299.667,8643.534,10151.856,8531.965,8471.55,10394.314,8679.868,8873.73,9496.323,8897.637
363,451.037692,0.33576763,2261.6165,2121.5657,2994.9004,2785.9314,3195.0476,2012.7998,19079.996,2359.1978,3253.8147,2266.3315,2417.18,3102.9395,13517.173,19101.703,2144.1284,1629.4298,1876.4646,2162,2850.5862,2486.5562,2210.7244,2055.7087,1591.6208,3422.175,2547.805,2195.2644,2700.7266,3450.3406,2246.9036,2846.641,1662.8574,0,0,1764.0764,0,0,9642.841,0,14136.445,9361.674,9236.677,9264.078,9403.215,14011.804,11364.574,2875.6274,3273.9893,5889.5034,9637.085,12712.924,12437.325,12766.889,12144.495,17268.17,2141.6614,2878.7769,14141.9795,17275.734,2778.2573,2160.2375,6931.2803,2953.8716,3103.2834,3855.8674,2073.761,2506.8843,11306.778,3309.1833,2921,1516.955,1782.8816,1723.4391,2295.2554,2702.0986,1662.6102,2681.176,2140.2544
1419,451.0402902,0.8116696,6914.816,7378.3804,6177.697,6634.926,8416.874,6621.6113,9349.95,5342.247,5897.7236,5892.8584,7504.5825,6302.2803,7333.669,8780.717,8455.081,5554.4404,6919.315,6049.979,6333.29,5910.4517,5570.531,5816.8027,4554.0503,5744.966,5864.103,5586.221,6583.218,7477.0327,4800.615,6601.253,5787.6284,0,0,5991.0254,0,0,10224.881,0,10541.063,12637.547,12671.089,11549.584,10878.045,12326.229,10192.498,8319.571,9195.099,9055.278,6739.587,11446.412,12420.533,9531.345,8128.844,6418.3857,8749.813,8521.332,8572.3545,7332.1113,7762.3975,5494.0854,8193.299,6767.403,5200.0347,5528.4805,6243.758,7073.2705,7290.1855,7483.23,5349.2666,5709.364,6535.324,7183.276,6878.1025,5212.128,7138.998,5545.4717,6545.9004
386,451.0440175,0.31815436,17825.23,1946.312,9267.272,3615.5037,13278.364,2959.8198,12341.242,4759.0254,9583.346,3594.0598,10302.23,15754.197,12056.697,9918.129,15729.827,6465.6743,17506.848,2661.7195,3376.3208,18280.584,2210.7244,14597.089,1831.0411,13200.524,13393.923,17259.775,2357.475,18714.227,15010.514,16732.184,2333.279,0,0,14622.241,0,0,9818.1045,0,10096.389,10838.404,11437.012,9354.541,12014.179,3684.1035,4905.247,17740.064,2907.1226,15806.027,16289.486,9758.899,5177.7856,3627.1663,3199.3818,2663.7205,3800.8242,16986.281,12086.015,2463.2026,19796.445,17471.854,9018.744,16545.37,3103.2834,18100.94,14133.662,8519.865,1888.3789,7860.9204,2048.4512,1518.25,1866.0264,1723.4391,18774.682,21499.12,6045.96,16630.748,2140.2544
3121,451.054151,2.4795876,17371.557,19778.266,18184.762,15138.343,18142.527,17068.941,17290.752,13419.78,13192.245,17238.793,18375.867,21048.371,20010.572,17844.826,19505.035,15679.759,15034.715,16953.54,15070.311,16628.129,17702.213,14142.219,14885.094,15283.849,14719.86,16930.633,21207.504,17674.74,15302.196,18110.33,18349.588,0,0,16633.01,0,0,17018.121,0,19554.693,18554.17,18639.598,17761.3,20383.152,16380.604,17422.584,17061.17,17876.576,17010.482,16760.781,20369.318,17087.023,20839.334,15291.681,18187.215,16831.477,15662.859,18557.719,18767.656,19245.088,15957.532,14445.004,15164.344,17433.518,15840.816,17831.514,17940.752,19093.602,14921.012,16974.615,16608.148,13969.391,18324.92,17018.941,17188.49,17682.42,17434.713,17176.22
2576,451.0640259,2.2107558,81050.086,82233.59,85691.01,84041.33,83790.43,89708.22,79532.61,83870.76,85819.766,88690.695,97144.96,90944.66,84042.97,76763.04,90871.13,87827.94,97901.8,91603.375,89791,93980.94,95822.875,99988.49,99089.06,82669.32,78310.375,83212.625,87124.53,91302.81,85413.64,87822.195,101223.81,0,0,97466.734,0,0,50125.64,0,52540.605,51171.57,50127.426,54537.133,56553.457,41713.875,55244.01,82066.4,77694.57,78899.68,74685.875,61561.734,59141.383,60524.523,77000.44,79340.66,75796.28,82753.6,81572.125,86202.79,92842.27,62587.75,81499.086,94545.2,91220.37,89963.305,93048.94,79868.71,79504.695,87125.78,81390.055,78798.266,76986.164,81890.46,76990.19,91085.57,88935.2,83544.24,80378.33
2819,451.0878185,2.3140025,4414.9155,4020.5952,3683.6394,3256.9243,4499.724,3873.1953,5059.6987,2888.9788,2895.176,3507.2932,1506.613,4462.178,3978.0676,4836.136,3790.2576,3069.9978,2128.4893,3318.908,3423.6528,5007.535,1642.1711,1271.9054,2088.3035,3340.5598,2981.0222,3025.3662,4076.1406,3952.3682,3007.1775,3978.311,1886.9355,0,0,1186.9456,0,0,12260.074,0,12949.72,11476.659,11330.686,9846.219,12151.243,6871.7783,6281.036,5234.775,4130.1333,4385.0737,4414.006,4071.7178,4640.8955,6272.7637,4013.2046,6007.107,4272.155,4976.827,4839.604,3034.3618,3525.2014,2155.3342,4089.6802,4096.069,3215.948,4366.0215,3932.931,2564.3613,4713.577,2790.8733,1996.0112,4606.842,3691.3115,1879.1715,3312.443,3758.529,3218.582,3727.561,3302.6318
4035,451.1031696,3.2906032,16455.088,23220.365,25181.28,19292.205,16877.342,18961.678,22622.918,21754.268,20934.367,24385.83,29901.504,27767.34,18777.691,16842.986,21071.043,20590.184,31533.832,26044.568,22082.152,19694.25,31178.717,32132.738,30502.285,21109.064,22504.812,27914.3,26344.3,23963.207,20594.94,21704.53,28990.531,0,0,31298.875,0,0,5630.8833,0,7036.42,6700.7383,6802.3086,6999.627,6012.152,5530.924,11389.111,19040.53,17825.51,20142.586,18762.744,12901.331,12624.951,11046.484,18355.47,20637.162,21893.629,18566.498,19105.498,18309.258,22580.758,13430.876,18969.707,18546.217,25611.166,18471.025,21205.727,13030.852,18702.865,21537.584,19605.494,19457.08,15376.06,21255.799,19258.637,23522.686,22715.92,18875.336,18651.47
3536,451.1031899,2.819221,11378.118,11977.046,16050.961,10963.814,11481.74,12193.74,9840.666,14625.326,12250.682,13637.809,24256.809,16673.002,11829.452,8680.156,12539.805,15091.9,24397.465,15195.904,12509.397,12508.03,24421.777,24012.068,22788.438,10702.791,12034.04,16574.25,16048.761,19075.602,14143.797,11793.289,18831.986,0,0,22768.482,0,0,4701.4717,0,5198.133,4467.03,2999.0747,4294.2695,4486.6826,3452.4429,5645.886,11998.158,12193.323,11686.985,12121.991,9144.024,7577.587,8309.791,9454.014,10495.689,10306.674,9491.669,11733.892,8903.069,13609.474,7034.07,9438.402,13077.8955,11259.959,12123.335,13291.253,8607.992,9971.927,14288.438,8967.472,11182.315,6889.4526,7421.0024,10672.281,13842.661,12933.77,10188.892,9080.132
3707,451.1243598,2.957115,37863.05,44467.887,46795.484,34968.043,37452.836,35159.066,38419.5,47676.293,39540.164,37530.348,80347.6,42764.93,34882.46,35051.734,42281.2,40788.574,81106.555,44518.43,38738.082,41857.535,81082.64,71602.81,79976.11,37886.96,41407.4,45162.01,40767.57,47746.977,42497.312,42011.05,58241.723,0,0,77680.12,0,0,21846.5,0,27457.25,23603.639,18202.559,19244.818,23333.953,31411.39,42499.785,35006.277,35148.734,33203.15,35256.61,50394.875,49920.164,46870.03,37958.47,37276.84,34091.105,34331.76,36478.203,41193.895,44086.316,24915.623,33782.043,41395.37,44740.89,34327.027,39510.086,29511.225,36631.24,38241.293,33296.81,30348.494,26239.719,29162.582,30926.943,39101.72,42745.34,29869.568,31962.697
2300,451.1243653,2.0437796,83229.484,94862.32,108641.97,91223.01,84903.26,100596.74,84616.305,90002.79,95776.37,92524.74,120137.83,110900.54,79835.27,80491.65,90597.67,94039.25,111399.93,99456.69,94501.7,93673.91,111064.84,114140.33,108106.59,103657.734,94770.94,99371.086,97417.71,102878.04,96993.945,103204.305,108383.445,0,0,112202.375,0,0,28238.92,0,27052.475,26281.611,31961.992,34485.93,30632.936,33060.645,54415.836,90221.61,79619.4,82260.12,80395.82,60798.55,53781.254,55248.555,93932.25,78325.734,83551.625,80490.8,83928.48,86976.79,103605.15,66352.88,92254.266,94116.375,102404.016,107411.11,106798.164,85506.42,87811.55,97477.47,90106.13,97913.01,77520.89,89247.22,95074.09,100879.07,104568.03,99165.36,93877.19
2299,451.1387466,2.0455182,13448.948,12280.992,5842.6177,11697.042,4710.8027,10205.342,5291.0107,12137.028,13615.364,13212.905,12622.03,12339.983,11633.633,13555.074,12794.32,11654.522,12433.37,12034.062,12676.309,12801.707,16166.184,7925.501,12781.539,6149.7876,11858.22,11822.982,11199.29,12257.408,11969.9,12005.119,16499.809,0,0,14997.299,0,0,4006.9312,0,3819.3857,4047.7144,1401.241,4966.607,4380.4834,4273.1855,7641.967,12931.77,11624.264,8468.822,11652.055,8584.331,7074.4854,6641.132,4609.0903,7476.3804,10070.333,10654.775,8298.31,11056.072,13337.151,8396.338,10131.211,9016.178,11767.006,9644.924,13729.61,11223.089,8170.483,13769.925,11200.977,11213.241,9600.117,13336.331,8023.6826,13500.875,13842.218,12260.599,12295.009
3703,451.138792,2.9584496,5096.563,2666.7817,5432.6807,5552.407,3196.0007,4233.572,1360.68,5323.4453,2542.5383,4885.0625,11097.946,3476.8457,4025.446,4132.018,3527.1917,5082.627,11144.753,1608.0255,5075.191,5778.47,9522.718,7783.3774,11730.287,4963.533,4841.3647,5451.628,4815.4214,4895.8726,5617.4727,5214.579,3825.8088,0,0,9180.161,0,0,2788.7239,0,3604.3901,2740.4404,2377.412,2421.0293,3977.721,4476.1064,5754.4404,3009.8,3557.8826,4716.33,6648.047,4400.4565,7280.9395,0,5255.0796,5612.5854,5210.628,4827.085,0,4926.205,6065.3486,3217.038,5052.3477,0,5458.633,5487.7285,4942.3535,4180.9097,3454.0884,4487.2925,3186.894,4284.389,3393.515,5849.949,3887.8728,4417.043,0,4203.34,4331.443
3054,451.1406634,2.4505048,30182.518,32168.922,29060.152,29626.352,29621.898,34669.91,27819.58,29683.645,28902.908,29038.004,30752.271,30563.424,31370.703,29400.645,29189.21,30108.611,30134.434,30571.041,30525.732,33353.125,30984.963,34747.83,29726.723,33184.7,29635.115,30972.854,38468.3,33606.375,30788.504,33565.227,29288.098,0,0,31935.004,0,0,17562.727,0,22372.467,22355.521,20135.77,21738.197,21794.037,17886.186,23711.102,30592.742,27204.398,30080.277,32691.271,24161.45,23726.81,27573.146,28464.027,35315.246,31180.496,25624.418,30564.637,29518.021,26690.45,23272.56,28483.998,29977.174,31807.586,32146.334,31345.223,29933.5,26818.482,26453.977,30971.686,31712.473,27474.664,28640.72,29675.324,28054.777,32644.664,30874.809,32061.889
2473,451.2182417,2.176456,29818.004,27319,28861.81,24923.219,28530.018,27050.406,29009.828,25713.79,24571.305,26188.334,29451.914,29616.121,34014.656,26179.664,24054.635,37200.68,29704.264,23048,25962.9,29311.285,24685.445,29879.836,26273.803,31405.447,26243.52,27563.531,24229.795,23866.371,27134.893,26652.145,25464.047,0,0,26932.227,0,0,27925.88,0,28678.287,27699.16,24994.29,26693.994,31074.303,28398.914,28344.814,28103.627,30338.191,25390.107,29167.506,28912.1,31029.363,30970.441,31427.584,31132.04,28004.24,30546.104,29607.139,32975.21,40771.484,17204.066,29609.426,37196.95,38661.484,39510.188,39003.07,28283.938,31676.904,28670.734,27112.19,34251.85,25218.133,28731.568,32793.402,30312.844,28788.56,30005.027,32257.473
4980,451.9831045,5.051245,7353.14,8782.083,9052.72,7771.6704,9712.89,10277.821,6966.517,9978.001,10559.466,11921.498,9218.255,9753.53,7434.8384,8688.573,12133.756,9125.326,8729.399,10360.868,12710.727,8870.471,8524.775,9417.734,7331.9517,9574.058,10244.754,8369.892,10214.326,11612.319,9490.685,10998.879,9410.784,0,0,8346.023,1396.5734,1309.3926,6817.803,1908.5391,8758.535,7125.5586,10703.363,9567.627,7411.8916,7197.3438,7965.219,7327.6665,9452.081,8490.58,7439.901,8693.408,7196.8555,8401.209,7693.042,11143.016,9094.111,7522.394,10093.192,9915.39,9991.267,5240.1587,8835.63,9425.165,10684.889,6992.001,8517.509,8793.893,8900.441,8014.4375,8581.499,10038.676,12395.822,9092.56,8620.415,9187.002,10029.637,10152.801,9981.215
5488,451.9831059,6.172179,16387.764,16935.979,18042.365,20340.379,13839.836,19273.184,14224.487,19758.156,17436.053,20422.088,17093.498,22514.893,16352.45,15865.268,22373.607,18193.361,13827.215,18546.47,21245.146,20905.799,22247.613,22994.598,14489.289,17668.045,21545.8,18568.662,25121.033,19273.094,18251.223,23485.43,16983.328,1199.1382,1709.9126,18491.127,1273.2783,1507.8164,14366.8,1879.0013,12647.85,14302.526,12471.565,16171.603,12464.034,11743.604,9702.312,16082.566,18304.182,13609.474,17129.92,13973.646,14033.788,11618.18,14000.442,23662.533,18305.01,15896.515,17816.432,17491.64,18116.818,11297.201,17570.465,18629.053,20408.854,13125.24,15521.11,12197.62,17613.334,13823.8955,19555.654,18309.184,17423.465,16468.611,15600.852,18350.482,17913.658,17095.15,17711.006
2657,451.9894271,2.215159,11714.626,11002.666,10080.773,12129.771,9886.638,12522.727,10724.919,11283.766,10282.226,9400.288,11831.274,12072.45,10167.024,11004.049,10973.091,11691.529,10094.5,11212.937,9408.6875,10365.484,12246.756,11220.288,11741.127,11214.03,10142.0625,11565.722,9479.298,12041.837,11160.352,10537.404,12402.895,0,0,11023.347,0,0,12504.065,0,10621.83,9601.712,11023.059,10668.712,9931.922,9628.022,9008.649,11225.767,10638.235,12202.282,13423.7,11010.962,11228.359,10959.755,10511.834,12815.024,12011.725,10736.752,12547.156,13278.062,12260.325,13129.652,14990.184,11805.544,12425.123,11451.132,13759.092,11507.847,10415.833,11259.068,10005.488,10955.529,13982.019,11418.029,12292.962,10991.064,11424.517,10129.888,10269.225
4991,452.0024242,5.0997143,7721.17,7129.9385,6694.643,7944.016,6945.433,7338.7524,6496.6406,7360.8394,7827.0215,8102.7373,7789.3354,9145.109,6512.032,5801.43,7961.0366,6714.557,7981.2188,8689.158,6765.059,8479.469,8253.75,9346.732,7793.095,6327.4224,8663.275,5906.846,8050.291,6909.6035,6131.497,7957.6455,9953.917,2723.9727,2396.4124,7416.079,1740.7537,2008.7968,2660.5322,2922.6135,3046.008,2833.4287,3749.6226,3934.8909,3414.684,3143.7935,2884.3296,5079.5903,5264.5,5426.383,6988.3667,2969.3508,3345.5093,3350.8787,4991.383,6620.254,5986.3135,5704.6836,6947.4453,7708.6626,7555.5347,5711.626,5889.36,7405.402,5678.063,6808.12,8539.699,6118.0156,5898.8755,5687.673,6688.899,6535.0103,8269.928,7854.5615,6263.974,7669.796,7513.2134,7241.1147,6920.9854
4817,452.0212634,4.7886147,7360.2676,7014.0513,9608.752,7489.4697,5818.6655,6468.612,5961.409,8497.867,7936.629,10895.49,6437.827,7720.4287,7441.322,6103.9185,7508.456,8814.425,8905.422,8574.947,8585.097,8032.672,9302.657,9979.114,8191.9316,7349.0293,8140.779,7974.972,8634.136,6991.553,6892.5137,7350.3804,7517.2866,0,0,7837.808,0,0,3722.016,2492.432,2697.3066,2547.5386,2565.2485,2884.27,2855.9155,1888.2333,2603.1772,5860.696,7914.8135,5856.2217,5594.848,2544.0017,2354.1658,3871.4062,6676.172,9003.103,10073.154,6481.0303,8572.505,6565.03,7207.5903,5157.0425,6974.74,9968.92,7119.9883,7443.8877,7193.1562,7242.831,4918.221,6468.211,8987.594,9459.203,7575.3066,6506.057,7231.193,7047.0537,9360.365,7077.4263,9001.136
